date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2019-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,38,0.41
2019-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,270,2.89
2019-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,550,5.89
2019-09-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,396,4.24
2019-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,129,1.38
2019-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,35,0.37
2019-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,295,3.16
2019-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,526,5.63
2019-09-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,405,4.34
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,50,0.54
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,156,1.67
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,432,4.63
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,240,2.57
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,450,4.82
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,186,1.99
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,270,2.89
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,426,4.56
2019-09-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,4.82
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,43.96,0.47
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,340,3.64
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,230,2.46
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,285,3.05
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,220,2.36
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,580,6.21
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,350,3.75
2019-09-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,490,5.25
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,195,2.11
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,341.25,3.69
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,280,3.03
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,350,3.79
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,172.5,1.87
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,241.25,2.61
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.49
2019-10-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,450,4.87
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.33,0.63
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,183.33,1.98
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,46.67,0.5
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,280,3.03
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,435,4.71
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,148.75,1.61
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,326.67,3.53
2019-10-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,383.33,4.15
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,95,1.03
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,33,0.36
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,260,2.81
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,531.25,5.75
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,390,4.22
2019-10-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,442.5,4.79
2019-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,47.5,0.51
2019-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,242.5,2.62
2019-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,210,2.27
2019-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,462.5,5
2019-10-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,600,6.49
2019-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,185,2
2019-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,288.75,3.12
2019-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,575,6.22
2019-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,452.5,4.89
2019-10-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,700,7.57
2019-10-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,38,0.41
2019-10-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,300,3.24
2019-10-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,265,2.87
2019-10-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,575,6.22
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,167.5,1.81
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,35,0.38
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,333.33,3.61
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,250,2.7
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,175,1.89
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,350,3.79
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,450,4.87
2019-10-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,475,5.14
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.75,0.64
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,35,0.38
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,487.5,5.27
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,450,4.87
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,187.5,2.03
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,285,3.08
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.49
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,465,5.03
2019-10-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,480,5.19
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,32,0.35
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,362.5,3.92
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,250,2.7
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,187.5,2.03
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,225,2.43
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.49
2019-10-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,550,5.95
2019-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,200,2.16
2019-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,350,3.77
2019-11-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,525,5.66
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.33,0.63
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,125,1.35
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (imported),64,Pound,actual,Retail,HTG,46.67,0.5
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,400,4.31
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,300,3.23
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,153,1.65
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,350,3.77
2019-11-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,500,5.39
2019-11-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,35,0.38
2019-11-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,202,2.18
2019-11-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,650,7
2019-11-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,460,4.96
2019-11-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,45,0.48
2019-11-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,240,2.59
2019-11-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,360,3.88
2019-11-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,247,2.66
2019-11-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,292,3.15
2019-11-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,205,2.21
2019-11-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,280,3.02
2019-11-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,700,7.54
2019-11-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,300,3.23
2019-11-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,230,2.48
2019-11-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,312,3.36
2019-11-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.47
2019-11-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,600,6.47
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,240,2.59
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,50,0.54
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,400,4.31
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,300,3.23
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,393,4.23
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,237,2.55
2019-11-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,458,4.94
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,55,0.59
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,40,0.43
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,540,5.82
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,285,3.07
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,487,5.25
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,180,1.94
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,360,3.88
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,480,5.17
2019-11-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,487,5.25
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,51.04,0.55
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,30,0.32
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,375,4.04
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,387,4.17
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,200,2.16
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,237,2.55
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.47
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,475,5.12
2019-11-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,537,5.79
2019-12-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.33,0.65
2019-12-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,45,0.5
2019-12-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,40.83,0.45
2019-12-15,West,Port-au-Prince,Port-au-Prince,109,18.54,-72.33,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,52.5,0.58
2020-01-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,300,3.19
2020-01-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,200,2.13
2020-01-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,562.5,5.99
2020-01-15,Artibonite,Gonaives,Gonaives,103,19.45,-72.68,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,525,5.59
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,58.33,0.62
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,150,1.6
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,300,3.19
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,350,3.73
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,157.5,1.68
2020-01-15,Centre,Hinche,Hinche,104,19.15,-72.02,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,550,5.85
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,125,1.33
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,36.25,0.39
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Rice (tchako),57,Marmite,actual,Retail,HTG,307.5,3.27
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,208.75,2.22
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,160,1.7
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,305,3.25
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,550,5.85
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,401.56,4.27
2020-01-15,Grande'Anse,Jeremie,Jeremie,106,18.62,-74.08,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,461.88,4.92
2020-01-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,45,0.48
2020-01-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,45,0.48
2020-01-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,cereals and tubers,Sorghum,65,Marmite,actual,Retail,HTG,450,4.79
2020-01-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,270,2.87
2020-01-15,North,Cap-Haitien,Cap-Haitien,107,19.76,-72.2,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,382.5,4.07
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (imported),574,Pound,actual,Retail,HTG,40.83,0.43
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,200,2.13
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,190,2.02
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,miscellaneous food,Sugar (white),349,Marmite,actual,Retail,HTG,350,3.73
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,108,19.55,-71.73,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,575,6.12
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,42.5,0.45
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,200,2.13
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,oil and fats,"Oil (vegetable, imported)",101,Gallon,actual,Retail,HTG,600,6.39
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (black),85,Marmite,actual,Retail,HTG,462.5,4.92
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,110,19.94,-72.83,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,600,6.39
2020-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,175,1.86
2020-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Pasta,112,350 G,actual,Retail,HTG,50,0.53
2020-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,393.75,4.19
2020-01-15,South,Les Cayes,Cayes,102,18.2,-73.75,pulses and nuts,Beans (red),78,Marmite,actual,Retail,HTG,550,5.85
2020-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Maize meal (local),471,Marmite,actual,Retail,HTG,180,1.92
2020-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Rice (local),71,Marmite,actual,Retail,HTG,600,6.39
2020-01-15,South-East,Jacmel,Jacmel,105,18.23,-72.53,cereals and tubers,Wheat flour (imported),339,Marmite,actual,Retail,HTG,180,1.92
