location_code,has_hrp,in_gho,provider_admin1_name,admin1_code,admin1_name,admin_level,mpi,headcount_ratio,intensity_of_deprivation,vulnerable_to_poverty,in_severe_poverty,reference_period_start,reference_period_end,dataset_hdx_id,resource_hdx_id
LBR,N,N,Bomi,LR01,Bomi,1,0.3042,65.4459,46.4746,24.6710,21.1024,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Bong,LR02,Bong,1,0.3708,71.0770,52.1723,19.2526,38.4588,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Gbarpolu,LR03,Gbarpolu,1,0.3956,76.1310,51.9594,19.6597,40.9386,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Grand Bassa,LR04,Grand Bassa,1,0.3908,71.9943,54.2878,19.0124,47.8699,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Grand Cape Mount,LR05,Grand Cape Mount,1,0.3608,73.3331,49.1943,15.8486,36.7787,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Grand Gedeh,LR06,Grand Gedeh,1,0.2973,62.0451,47.9110,24.2364,25.7058,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Grand Kru,LR07,Grand Kru,1,0.3357,66.9157,50.1602,25.0213,33.0071,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Lofa,LR08,Lofa,1,0.3180,66.2670,47.9888,25.8522,29.3778,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Margibi,LR09,Margibi,1,0.2546,50.8444,50.0755,25.0530,24.7275,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Maryland,LR10,Maryland,1,0.2824,57.0477,49.4959,27.9241,26.3344,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Montserrado,LR11,Montserrado,1,0.1223,26.4242,46.2666,24.6621,8.7579,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Nimba,LR12,Nimba,1,0.3262,65.7664,49.6035,21.0050,33.3128,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,North Central,,,1,0.5470,91.8338,59.5596,6.5885,66.9874,2007-01-01 00:00:00+00:00,2007-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,North Central,,,1,0.4258,79.1805,53.7798,15.1376,44.9662,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,North Central,,,1,0.3375,67.4482,50.0332,21.6140,33.9161,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,North Western,,,1,0.5334,90.8247,58.7331,8.7300,64.4314,2007-01-01 00:00:00+00:00,2007-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,North Western,,,1,0.4108,77.7944,52.8069,15.8625,43.6351,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,North Western,,,1,0.3453,70.7747,48.7885,20.0771,31.4179,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,River Cess,LR14,Rivercess,1,0.4152,76.0141,54.6281,20.4318,48.1247,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,River Gee,LR13,River Gee,1,0.2802,59.9026,46.7677,27.5295,23.1522,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,Sinoe,LR15,Sinoe,1,0.2666,54.4315,48.9876,36.5018,24.6731,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBR,N,N,South Central,,,1,0.3561,67.8839,52.4638,16.4054,38.4349,2007-01-01 00:00:00+00:00,2007-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Central,,,1,0.2284,47.2340,48.3479,23.9245,21.5799,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Central,,,1,0.1731,35.3137,49.0301,24.0046,15.7386,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern A,,,1,0.5482,91.9862,59.5905,6.7504,69.4780,2007-01-01 00:00:00+00:00,2007-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern A,,,1,0.3959,78.4877,50.4349,17.3814,41.0936,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern A,,,1,0.3152,62.5391,50.3942,28.2537,31.0557,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern B,,,1,0.5244,90.2730,58.0955,8.8588,66.4150,2007-01-01 00:00:00+00:00,2007-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern B,,,1,0.3766,73.0799,51.5350,22.1863,38.9529,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBR,N,N,South Eastern B,,,1,0.2982,60.6301,49.1841,26.9588,27.7405,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LBY,N,Y,,,,0,0.0074,1.9985,37.1348,11.3630,0.0929,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Ajdabya,,,1,0.0129,3.4885,37.0325,6.1293,0.1503,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Ben-Ghazi,,,1,0.0031,0.8657,35.6526,6.0993,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Derna,,,1,0.0094,2.6437,35.5902,8.5442,0.2303,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Jabal El-Akhdar,,,1,0.0153,4.0455,37.7750,13.2444,0.1152,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Jabal El-Gharbi,,,1,0.0057,1.5005,37.7491,13.8283,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Marj,,,1,0.0066,1.6811,39.4881,9.2750,0.1732,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Merqab,,,1,0.0085,2.3264,36.3584,10.6880,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Wahat/El-Kufra,,,1,0.0040,1.1450,35.2672,5.8825,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,El-Zawya,,,1,0.0020,0.5807,34.1052,6.1198,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Jfara,,,1,0.0027,0.7185,37.9001,12.6788,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Murzuk,,,1,0.0035,0.8749,40.3568,5.6919,0.2702,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Musrata,,,1,0.0044,1.2724,34.6104,18.7250,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Nalut,,,1,0.0033,0.9456,34.8652,17.1138,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Qasr Ben-Ghesheer,,,1,0.0048,1.3957,34.7490,12.8825,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Sebha/El-Shate,,,1,0.0067,1.8875,35.6998,8.0463,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Sert/Jafra,,,1,0.0058,1.5127,38.2807,12.7257,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Tarhuna,,,1,0.0035,0.9860,35.1768,9.3589,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Tripoli,,,1,0.0141,3.7250,37.9731,12.5468,0.2773,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Tubruk,,,1,0.0092,2.6013,35.3073,15.1195,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Wadi El-Hayat,,,1,0.0152,3.8593,39.2622,6.3989,0.7641,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LBY,N,Y,Zwara,,,1,0.0030,0.7679,39.0426,14.9240,0.0000,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,,,,0,0.0112,2.9207,38.2943,14.3252,0.2613,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Central,LK2,Central,1,0.0191,4.9925,38.1697,17.1569,0.5901,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Eastern,LK5,Eastern,1,0.0143,3.7787,37.9348,16.4736,0.3596,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,North-Central,LK7,North Central,1,0.0109,2.9473,36.9246,19.6143,0.0897,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,North-Western,LK6,North Western,1,0.0102,2.6924,37.9631,16.6909,0.1068,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Northern,LK4,Northern,1,0.0111,2.8720,38.6484,14.2852,0.1471,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Sabaragamuwa,LK9,Sabaragamuwa,1,0.0174,4.4350,39.1240,16.3856,0.5075,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Southern,LK3,Southern,1,0.0081,2.0949,38.7668,14.3566,0.1934,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Uva,LK8,Uva,1,0.0215,5.4913,39.1748,18.2239,0.8426,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LKA,N,N,Western,LK1,Western,1,0.0037,0.9904,37.2453,8.2264,0.0113,2016-01-01 00:00:00+00:00,2016-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
LSO,N,N,,,,0,0.2283,49.5521,46.0644,21.7754,19.0379,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,,,,0,0.1594,36.0724,44.2009,23.8620,10.2410,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,,,,0,0.1060,25.0360,42.3579,20.5995,6.0537,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Berea,,,1,0.1686,39.1319,43.0780,21.2706,9.9648,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Berea,,,1,0.1214,29.8464,40.6906,22.2950,4.5318,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Berea,,,1,0.0737,17.4382,42.2871,21.7964,4.7246,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Butha-Buthe,,,1,0.2210,49.5039,44.6443,24.6089,14.5862,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Butha-Buthe,,,1,0.1934,45.0052,42.9678,26.5681,9.8556,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Butha-Buthe,,,1,0.1198,28.4987,42.0255,19.4620,5.4690,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Leribe,,,1,0.2036,46.1135,44.1433,25.3424,15.4104,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Leribe,,,1,0.1250,28.7768,43.4258,26.4189,6.6298,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Leribe,,,1,0.0805,19.7717,40.6899,17.0296,3.4647,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mafeteng,,,1,0.2366,52.3275,45.2084,21.3273,18.1707,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mafeteng,,,1,0.1411,32.9880,42.7868,22.6275,8.8192,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mafeteng,,,1,0.0908,22.3188,40.6652,21.6872,3.0319,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Maseru,,,1,0.1474,33.6816,43.7490,21.6712,10.3318,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Maseru,,,1,0.0872,21.3489,40.8434,21.5049,3.9824,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Maseru,,,1,0.0621,16.2065,38.3067,17.9515,1.1041,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mohale'S Hoek,,,1,0.2967,62.5721,47.4137,18.5289,30.1837,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mohale'S Hoek,,,1,0.2154,46.7466,46.0831,24.5753,16.8853,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mohale'S Hoek,,,1,0.1241,27.8815,44.5136,26.9450,9.6781,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mokhotlong,,,1,0.3476,70.6926,49.1742,20.6653,31.4136,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mokhotlong,,,1,0.3149,66.1234,47.6260,20.9769,25.6929,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Mokhotlong,,,1,0.2057,48.2267,42.6597,29.2623,12.2545,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Qacha'S Nek,,,1,0.2875,61.3741,46.8358,22.4461,24.8432,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Qacha'S Nek,,,1,0.1804,41.3319,43.6433,26.9368,10.6711,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Qacha'S Nek,,,1,0.1826,39.4210,46.3215,26.4613,17.2736,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Quthing,,,1,0.2767,57.6340,48.0073,22.3305,25.5375,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Quthing,,,1,0.1951,43.9410,44.4075,22.2977,11.9450,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Quthing,,,1,0.1564,34.7161,45.0584,24.7634,11.2745,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Thaba-Tseka,,,1,0.3792,75.0411,50.5345,18.1743,41.3604,2009-01-01 00:00:00+00:00,2009-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Thaba-Tseka,,,1,0.2809,57.8437,48.5576,29.4605,26.2016,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
LSO,N,N,Thaba-Tseka,,,1,0.2825,61.4838,45.9478,22.1233,24.4906,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
MAR,N,N,,,,0,0.0785,17.2618,45.4527,13.3066,5.8972,2011-01-01 00:00:00+00:00,2011-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
MAR,N,N,,,,0,0.0334,7.8610,42.5348,10.1025,1.8910,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
MAR,N,N,Béni Mellal-Khénifra,MA001,Beni Mellal Khenifra,1,0.0702,14.2242,49.3576,10.5004,6.3548,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Casablanca- Settat,MA002,Casablanca Settat,1,0.0139,3.4795,39.8256,8.7712,0.5043,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Drâa-Tafilalet,MA003,Draa Tafilalet,1,0.0403,9.0680,44.3940,16.2484,2.3767,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Ed Dakhla-Oued ed Dahab,,,1,0.0165,4.2801,38.5493,12.0880,0.1552,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Fès-Meknès,MA004,Fez Meknes,1,0.0234,5.7600,40.5856,11.1372,1.1207,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Guelmim-Oued Noun,MA005,Guelmim Oued Noun,1,0.0169,4.8041,35.1001,7.3630,0.0465,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Laâyoune-Sakia El Hamra,,,1,0.0101,2.6908,37.6557,13.6787,0.0468,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
MAR,N,N,Marrakech-Safi,MA006,Marrakech Safi,1,0.0387,9.6827,39.9578,12.9778,1.4957,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
